pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
1636,5,26.26762305218897,23.538138212387192,31.572420634920633,9.482310093652444,19.79912115505336,21.566093810569843,33.57995846313603,29.034275706780083,26.06270913372165,50.4947982745496,44.78823231042354,60.05102040816327,18.037357122943966,38.30455259026688,40.03317666574509,61.532033426183844,54.179646936656276,48.87869520897044
1641,5,30.71976255255998,26.282606008159227,36.84275793650794,17.156607700312172,31.989956057752668,8.424861093164491,19.132917964693664,25.13134851138354,20.16358904449126,58.43694493783303,49.88587370022825,69.13265306122449,32.36688040144968,60.544217687074834,16.36715510091236,36.57381615598886,47.30010384215992,38.53211009174312
1642,5,1.0017313875834777,0.5933984423290889,2.951388888888889,0.0,0.0,0.0,10.033748701973002,0.0,1.115379848804065,2.0299416391778733,1.1919857976160284,5.790816326530612,0.0,0.0,0.0,19.554317548746518,0.0,2.166156982670744
1643,5,18.278506059856543,18.803313141303004,19.02281746031746,0.0,19.79912115505336,21.566093810569843,19.132917964693664,20.740555416562422,17.784112033709256,35.44785587414362,36.21607912756784,36.81122448979592,0.0,38.30455259026688,40.03317666574509,36.57381615598886,39.51194184839045,34.14882772680938
1645,5,43.94014345782835,45.98837928050439,42.336309523809526,51.925078043704474,44.68298807281858,53.223930740405734,43.21131879543095,44.90868151113335,47.56475399677779,79.82745496066988,81.25792543748415,77.93367346938776,82.93838862559242,80.06279434850863,81.0893005252972,75.76601671309191,79.25752855659398,81.93170234454638
1646,5,5.45387088795449,7.763629620472247,2.951388888888889,9.482310093652444,9.50408035153798,0.0,10.033748701973002,6.817613209907431,6.233734043871608,10.910936310581071,15.369008369261984,5.790816326530612,18.037357122943966,18.969126111983257,0.0,19.554317548746518,13.57736240913811,12.359836901121305
1647,5,47.13084343309424,49.51168253183336,45.424107142857146,45.850676378772114,47.106089139987446,53.223930740405734,43.21131879543095,56.12959719789843,51.307473044986985,84.21720375539203,85.41719502916561,82.32142857142857,76.33119598550321,82.78388278388277,81.0893005252972,75.76601671309191,90.60228452751818,86.36595310907238
1648,4,54.16769725451398,57.31239955495116,51.438492063492056,49.115504682622266,64.41933458882612,49.5154412714821,27.12876427829699,57.88091068301225,50.88610732432768,33.02238805970149,35.5410447761194,29.31839402427638,32.095238095238095,44.40298507462687,26.79245283018868,12.985781990521328,37.47663551401869,28.264925373134332
1652,5,16.881028938906752,16.553344047471874,19.02281746031746,0.0,16.208411801632142,21.566093810569843,10.033748701973002,20.740555416562422,16.557194200024785,32.80893174321238,32.10753233578493,36.81122448979592,0.0,31.580324437467294,40.03317666574509,19.554317548746518,39.51194184839045,31.829765545361877
1654,5,27.56616373979718,30.300407961429098,22.780257936507937,17.156607700312172,31.989956057752668,21.566093810569843,27.12876427829699,32.77458093570178,28.144751518155903,52.90535397107333,57.291402485417194,43.92857142857143,32.36688040144968,60.544217687074834,40.03317666574509,50.64066852367688,60.87746625129803,52.31906218144751
1655,5,16.881028938906752,16.553344047471874,19.02281746031746,0.0,17.991211550533585,21.566093810569843,27.12876427829699,12.759569677257943,15.268310819184533,32.80893174321238,32.10753233578493,36.81122448979592,0.0,34.903192046049185,40.03317666574509,50.64066852367688,24.922118380062305,29.510703363914377
1657,5,43.111550828592634,46.95265174928916,38.132440476190474,23.959417273673257,45.88826114249843,8.424861093164491,59.51453790238836,58.906680010007506,48.22158879662907,78.60948997716316,82.55135683489728,71.12244897959184,44.410370783384444,81.42333856619571,16.36715510091236,92.20055710306406,92.23779854620976,82.79816513761467
1658,5,4.748948800395746,7.763629620472247,1.3268849206349207,0.0,12.052730696798493,8.424861093164491,0.0,6.817613209907431,4.511091832940885,9.48997716315656,15.369008369261984,2.6020408163265305,0.0,23.835688121402406,16.36715510091236,0.0,13.57736240913811,8.893985728848113
1661,5,13.937670046994805,16.553344047471874,10.453869047619047,9.482310093652444,19.79912115505336,15.221604858508853,10.033748701973002,15.32399299474606,14.066179204362376,27.37883785841157,32.10753233578493,20.637755102040817,18.037357122943966,38.30455259026688,29.029582526956045,19.554317548746518,29.646936656282453,27.344546381243628
1662,5,8.817709621568143,8.75262702435406,10.453869047619047,0.0,6.541117388575016,21.566093810569843,0.0,9.969977483112334,9.51790804312802,17.406749555950267,17.296474765407048,20.637755102040817,0.0,13.134484563055992,40.03317666574509,0.0,19.70404984423676,18.705402650356778
1663,5,6.17116002968093,6.651007541105204,6.79563492063492,0.0,6.541117388575016,15.221604858508853,10.033748701973002,3.2524393294971228,6.233734043871608,12.38264399898503,13.187927973624145,13.520408163265307,0.0,13.134484563055992,29.029582526956045,19.554317548746518,6.4901349948078915,12.359836901121305
1671,3,82.16670789018056,89.2075658301397,67.28670634920636,93.0411030176899,91.93973634651601,71.48210363096007,82.0742471443406,75.99449587190394,84.62015119593505,71.2882096069869,81.00436681222706,45.851528384279476,92.69102990033223,83.62445414847161,55.96933187294633,76.431718061674,62.66375545851528,78.27510917030568
1674,5,32.636655948553056,31.80862900234887,35.68948412698413,42.57284079084287,31.989956057752668,32.704483783434554,10.033748701973002,29.034275706780083,30.970380468459535,62.06546561786349,59.77681968044636,67.32142857142858,72.51184834123224,60.544217687074834,56.92562897428809,19.554317548746518,54.179646936656276,57.466870540265035
1676,5,33.15607222359634,31.30176783285944,37.4875992063492,29.812695109261185,27.29441305712492,37.49838480423827,19.132917964693664,35.851888916687514,33.1639608377742,62.97893935549354,58.914532082170936,70.10204081632652,54.22358516866462,52.38095238095239,63.56096212330661,36.57381615598886,65.83592938733126,61.060142711518864
1678,5,28.951273806579277,30.75781926072444,26.40128968253968,23.959417273673257,28.562460765850595,32.704483783434554,19.132917964693664,35.851888916687514,31.72636014376007,55.290535397107334,58.05224448389551,50.61224489795918,44.410370783384444,54.683411826268966,56.92562897428809,36.57381615598886,65.83592938733126,58.79204892966361
1679,5,42.95077912441256,43.78786005686735,43.080357142857146,38.943808532778355,42.59887005649718,21.566093810569843,59.51453790238836,47.79834876157118,45.0117734539596,78.35574727226592,78.49353284301294,79.18367346938776,67.82826874825759,76.92307692307693,40.03317666574509,92.20055710306406,82.91796469366562,78.82262996941895
1681,5,27.009646302250808,31.80862900234887,17.683531746031747,34.65140478668054,36.94915254237288,37.49838480423827,19.132917964693664,18.038528896672503,26.06270913372165,51.839634610504945,59.77681968044636,34.38775510204082,61.750766657373845,68.83830455259027,63.56096212330661,36.57381615598886,34.65732087227414,48.87869520897044
1682,5,8.817709621568143,10.792434169860304,6.79563492063492,0.0,17.991211550533585,0.0,10.033748701973002,6.817613209907431,4.511091832940885,17.406749555950267,21.20213035759574,13.520408163265307,0.0,34.903192046049185,0.0,19.554317548746518,13.57736240913811,8.893985728848113
1683,5,4.748948800395746,5.365310916058846,4.78670634920635,0.0,3.301946013810421,15.221604858508853,0.0,6.817613209907431,6.233734043871608,9.48997716315656,10.702510778594979,9.464285714285714,0.0,6.671899529042387,29.029582526956045,0.0,13.57736240913811,12.359836901121305
1684,5,20.7148157308929,25.652120163184573,12.189980158730158,0.0,38.819836785938485,8.424861093164491,27.12876427829699,6.817613209907431,9.51790804312802,39.98985029180411,48.66852650266294,24.056122448979593,0.0,71.58555729984302,16.36715510091236,50.64066852367688,13.57736240913811,18.705402650356778
1685,4,12.812268117734355,15.725058721720856,8.618551587301587,17.156607700312172,24.607658505963588,0.0,19.132917964693664,3.2524393294971228,7.95637625480233,2.798507462686567,3.3582089552238807,1.4939309056956116,7.142857142857142,8.768656716417912,0.0,7.867298578199051,0.5607476635514018,1.6791044776119404
1686,5,7.012119713084343,5.365310916058846,10.453869047619047,0.0,9.50408035153798,0.0,0.0,6.817613209907431,2.8008427314413185,13.981223039837603,10.702510778594979,20.637755102040817,0.0,18.969126111983257,0.0,0.0,13.57736240913811,5.479102956167177
1687,4,65.87929755132328,68.41389541352454,64.05009920634922,58.96201873048908,71.02322661644695,63.98759529654994,62.149532710280376,72.72954716037027,66.31552856611724,53.45149253731343,53.17164179104478,53.59477124183007,43.80952380952381,54.75746268656716,41.132075471698116,50.33175355450237,60.65420560747663,50.18656716417911
1688,5,40.91021518674252,42.11892693781679,40.426587301587304,38.943808532778355,44.68298807281858,41.62036438816384,0.0,46.334751063297475,39.422481100508115,75.43770616594773,76.36317524727365,74.82142857142857,67.82826874825759,80.06279434850863,68.59275642797898,0.0,81.12668743509866,71.0499490316004
1689,3,95.955973287163,96.37779700828285,93.5515873015873,87.77315296566077,96.81104833647206,79.0799844941207,95.15835929387332,98.36127095321491,95.91027388771843,98.0349344978166,97.59825327510917,94.43231441048034,83.49944629014396,96.94323144104804,66.70317634173057,98.6784140969163,100.0,98.47161572052401
1691,5,22.112292851842692,23.538138212387192,20.262896825396826,23.959417273673257,24.607658505963588,8.424861093164491,19.132917964693664,27.107830873154864,22.642210930722516,42.65414869322507,44.78823231042354,39.107142857142854,44.410370783384444,47.43589743589743,16.36715510091236,36.57381615598886,50.77881619937694,42.991845056065245
1692,5,0.4081127875340094,0.5933984423290889,1.3268849206349207,0.0,3.301946013810421,0.0,0.0,0.0,0.0,0.8119766556711495,1.1919857976160284,2.6020408163265305,0.0,6.671899529042387,0.0,0.0,0.0,0.0
1693,4,76.68810289389067,81.56756088515267,70.07688492063492,74.3366285119667,81.5065913370998,82.94353275617004,72.6246105919003,88.44133099824869,82.19110174742843,73.69402985074626,76.11940298507463,67.3202614379085,70.0,75.55970149253731,67.26415094339623,69.95260663507109,89.06542056074767,79.47761194029852
1696,5,39.327232253277266,40.796142910124864,38.71527777777778,38.943808532778355,39.73634651600753,37.49838480423827,43.21131879543095,44.90868151113335,42.322468707398684,72.77340776452677,74.25817905148364,71.98979591836735,67.82826874825759,72.99843014128729,63.56096212330661,75.76601671309191,79.25752855659398,75.30581039755351
1697,5,27.98664358149889,28.038076400049448,28.422619047619047,42.57284079084287,19.79912115505336,8.424861093164491,19.132917964693664,37.55316487365524,32.40798116247367,53.717330626744484,53.0560486938879,54.31122448979592,72.51184834123224,38.30455259026688,16.36715510091236,36.57381615598886,68.50986500519211,59.91335372069317
1701,2,80.88053425674005,85.09086413648164,75.2108134920635,81.58168574401665,90.20715630885122,66.7528104406254,70.83333333333334,75.99449587190394,75.337712231999,62.57961783439491,73.40764331210191,47.29299363057325,70.8,83.04140127388536,47.44408945686901,45.17158818834797,56.05095541401274,54.29936305732485
1702,2,71.55577541429632,71.80121152181975,72.38343253968253,58.96201873048908,75.78154425612053,87.36270836025327,69.09397715472481,64.63597698273705,68.27363985623992,40.76433121019109,44.745222929936304,40.84394904458598,28.4,52.14968152866242,80.43130990415335,41.8196328810854,33.43949044585987,39.2515923566879
1703,2,96.06727677467227,96.61268389170479,93.41517857142857,94.09469302809573,98.11676082862523,79.0799844941207,89.09657320872275,92.94470853139855,92.6013136695997,94.10828025477707,95.22292993630573,87.26114649681529,90.72,97.45222929936305,66.3738019169329,85.79409417398244,88.69426751592357,89.25159235668791
1704,4,87.20009893643335,90.2460131042156,79.61309523809523,80.73621227887617,91.93973634651601,73.48494637550071,82.0742471443406,94.42081561170879,87.99107696120957,89.73880597014924,91.32462686567165,83.0999066293184,81.23809523809524,93.56343283582089,52.735849056603776,86.44549763033176,96.72897196261682,89.36567164179104
1705,2,86.48280979470691,83.74335517369266,89.43452380952381,73.19198751300729,84.44444444444444,32.704483783434554,80.71131879543094,92.66950212659495,82.7983641095551,73.80573248407643,70.06369426751591,78.5828025477707,52.400000000000006,69.26751592356688,8.626198083067091,66.56025538707104,88.05732484076432,70.46178343949045
1706,4,44.47192678703933,42.11892693781679,48.67311507936508,23.959417273673257,41.90834902699309,8.424861093164491,27.12876427829699,57.88091068301225,42.322468707398684,19.12313432835821,17.63059701492537,24.743230625583568,10.285714285714285,19.21641791044776,3.018867924528302,12.985781990521328,37.47663551401869,19.029850746268657
1711,5,33.87336136532278,38.21238719248362,26.40128968253968,34.65140478668054,36.94915254237288,21.566093810569843,33.57995846313603,47.79834876157118,39.422481100508115,64.0446587160619,70.04818665990362,50.61224489795918,61.750766657373845,68.83830455259027,40.03317666574509,61.532033426183844,82.91796469366562,71.0499490316004
1713,4,63.88820183032402,68.12955865990851,60.20585317460318,56.971904266389174,74.47583176396736,49.5154412714821,53.81619937694704,69.40205153865399,61.14760193332507,48.973880597014926,52.1455223880597,45.751633986928105,41.714285714285715,61.00746268656716,26.79245283018868,37.156398104265406,55.60747663551402,43.00373134328358
1715,4,57.29656195894138,59.42638150574855,56.48561507936508,51.925078043704474,64.98430634023855,41.62036438816384,27.12876427829699,66.39979984988742,54.542074606518774,37.03358208955223,38.80597014925373,38.095238095238095,35.523809523809526,45.7089552238806,21.41509433962264,12.985781990521328,50.747663551401864,34.048507462686565
1716,4,46.71036359139253,50.47595500061812,42.336309523809526,23.959417273673257,60.69052102950408,41.62036438816384,27.12876427829699,43.58268701526144,37.984880406493986,20.8955223880597,25.55970149253731,17.273576097105508,10.285714285714285,38.33955223880597,21.41509433962264,12.985781990521328,20.093457943925234,15.764925373134329
1718,5,56.51743754637645,60.29175423414513,53.58382936507936,54.539542143600414,58.34274952919021,53.223930740405734,69.09397715472481,67.23792844633475,62.68434750278845,93.09819842679524,93.53284301293432,92.06632653061224,85.28017842207973,92.54317111459969,81.0893005252972,97.40947075208913,96.41744548286604,94.69928644240571
1719,5,21.221864951768488,19.409074051180617,25.34722222222222,17.156607700312172,19.79912115505336,0.0,10.033748701973002,27.107830873154864,18.949064320237948,40.9540725704136,37.30661932538676,48.62244897959184,32.36688040144968,38.30455259026688,0.0,19.554317548746518,50.77881619937694,36.34046890927625
1721,4,75.42666336878555,80.40548893559153,69.44444444444444,73.19198751300729,83.81669805398619,75.41025972347849,64.69366562824507,82.11158368776582,75.98215392241914,72.57462686567165,74.81343283582089,65.63958916900093,67.61904761904762,79.47761194029852,56.509433962264154,54.59715639810426,78.13084112149534,67.25746268656717
